uid,player_level,character,char_level,path,light_cone,light_cone_level,attack_lvl,skill_lvl,ultimate_lvl,talent_lvl,HP,ATK,DEF,SPD,CRIT Rate,CRIT DMG,DMG Boost,Outgoing Healing Boost,Energy Regeneration Rate,Effect RES,Effect Hit Rate,Break Effect,SPD sub,HP sub,ATK sub,DEF sub,CRIT Rate sub,CRIT DMG sub,Effect RES sub,Effect Hit Rate sub,Break Effect sub,Body,Feet,Sphere,Rope,relic,ornament
1eb51444617a11f0817c8878734f76cf,70,Bailu,80,Lightning,Time Waits for No One,80.0,5,10,7,10,5244.952,1494.012,1443.18,137.812,5.0,62.312,0.0,46.561,0.0,17.344,15.552,0.0,8.9,26.352,8.208,19.44,0.0,12.312,7.344,15.552,0.0,Outgoing Healing Boost,SPD,,,Warrior Goddess of Sun and Thunder,
1eb51444617a11f0817c8878734f76cf,70,Luocha,80,Imaginary,Quid Pro Quo,80.0,6,10,10,10,3383.142,2868.451,984.797,157.952,19.256,50.0,0.0,44.561,19.439,36.288,7.776,40.824,19.8,0.0,40.176,9.72,14.256,0.0,36.288,7.776,40.824,Outgoing Healing Boost,SPD,ATK,Energy Regeneration Rate,"Passerby of Wandering Cloud, Sacerdos' Relived Ordeal",Giant Tree of Rapt Brooding
1eb51484617a11f092828878734f76cf,70,Jade,80,Quantum,Today Is Another Peaceful Day,80.0,6,10,10,10,2881.153,3071.961,950.794,114.5,76.392,121.928,61.28,0.0,0.0,17.776,0.0,0.0,11.5,12.528,11.664,8.64,34.992,71.928,7.776,0.0,0.0,CRIT Rate,ATK,Quantum DMG Boost,ATK,The Ashblazing Grand Duke,"Sigonia, the Unclaimed Desolation"
1eb51484617a11f092828878734f76cf,70,Saber,80,Wind,On the Fall of an Aeon,80.0,6,10,10,10,3439.102,2316.753,1138.889,137.832,62.584,167.936,61.28,0.0,0.0,18.144,6.912,5.184,11.8,0.0,15.12,4.86,37.584,53.136,18.144,6.912,5.184,CRIT DMG,SPD,Wind DMG Boost,ATK,Scholar Lost in Erudition,Firmament Frontline: Glamoth
1eb51484617a11f092828878734f76cf,70,Tribbie,80,Quantum,If Time Were a Flower,80.0,6,10,10,10,5902.955,1668.196,1383.383,88.32,66.572,202.356,10.0,0.0,19.439,15.552,15.552,0.0,0.0,4.32,22.896,19.44,17.172,79.056,15.552,15.552,0.0,CRIT Rate,HP,HP,Energy Regeneration Rate,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1eb51484617a11f092828878734f76cf,70,Cipher,80,Quantum,Lies Dance on the Breeze,80.0,6,10,10,10,2862.403,2351.476,1282.045,173.912,49.824,126.464,53.28,0.0,0.0,3.888,44.56,29.16,9.8,8.64,6.912,19.98,8.424,76.464,3.888,34.56,29.16,CRIT Rate,SPD,Quantum DMG Boost,ATK,Pioneer Diver of Dead Waters,Firmament Frontline: Glamoth
1eb51484617a11f092828878734f76cf,70,Bronya,80,Wind,But the Battle Isn't Over,80.0,6,10,12,12,4424.829,1829.476,1240.498,136.572,10.508,210.08,22.4,0.0,34.439,13.456,16.416,22.032,6.6,8.208,20.304,15.12,5.508,71.28,3.456,16.416,22.032,CRIT DMG,SPD,HP,Energy Regeneration Rate,Sacerdos' Relived Ordeal,"Lushaka, the Sunken Seas"
1eb51484617a11f092828878734f76cf,70,Kafka,80,Lightning,Before the Tutorial Mission Starts,80.0,6,10,10,10,3361.371,2665.57,1018.562,146.332,5.0,60.368,38.88,0.0,24.439,20.304,77.008,18.144,21.3,18.576,19.44,18.36,0.0,10.368,20.304,19.008,18.144,ATK,SPD,Lightning DMG Boost,Energy Regeneration Rate,Eagle of Twilight Line,"Lushaka, the Sunken Seas"
1eb51484617a11f092828878734f76cf,70,Castorice,80,Quantum,Make Farewells More Beautiful,80.0,6,10,10,10,9001.089,1603.557,1055.579,87.4,59.988,197.436,24.4,0.0,0.0,7.776,24.192,0.0,0.0,10.8,15.552,15.12,36.288,69.336,7.776,24.192,0.0,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1eb51484617a11f092828878734f76cf,70,Silver Wolf,80,Quantum,Resolution Shines As Pearls of Sweat,80.0,6,10,10,10,3137.361,2373.026,1038.951,158.532,49.064,77.216,8.0,0.0,24.439,19.008,63.36,0.0,26.5,19.872,8.208,23.76,11.664,27.216,19.008,45.36,0.0,CRIT Rate,SPD,ATK,Energy Regeneration Rate,Eagle of Twilight Line,"Lushaka, the Sunken Seas"
1eb514c5617a11f09f608878734f76cf,70,Saber,80,Wind,A Thankless Coronation,80.0,6,10,10,10,3365.659,2529.148,1616.504,138.132,80.08,155.784,61.28,0.0,0.0,7.344,4.32,12.96,12.1,3.888,38.88,33.48,22.68,53.784,7.344,4.32,12.96,CRIT Rate,SPD,Wind DMG Boost,ATK,Wavestrider Captain,Inert Salsotto
1eb514c5617a11f09f608878734f76cf,70,Castorice,80,Quantum,Make Farewells More Beautiful,80.0,6,10,10,10,9145.807,1823.193,1065.104,87.4,59.34,198.732,24.4,0.0,0.0,10.8,12.096,6.48,0.0,19.44,38.016,18.36,35.64,70.632,10.8,12.096,6.48,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1eb514c5617a11f09f608878734f76cf,70,Firefly,80,Fire,Whereabouts Should Dreams Rest,80.0,6,10,10,10,2727.146,2646.244,1602.158,144.572,11.156,50.0,0.0,0.0,0.0,33.984,19.44,296.036,4.3,0.0,38.88,19.98,6.156,0.0,15.984,19.44,117.936,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
1eb514c5617a11f09f608878734f76cf,70,Seele,80,Quantum,In the Night,80.0,6,10,10,10,3170.86,3107.946,1131.431,128.5,85.756,138.8,48.88,0.0,0.0,6.912,12.096,6.48,13.5,18.576,8.208,19.98,22.356,64.8,6.912,12.096,6.48,CRIT Rate,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Inert Salsotto
1eb514c5617a11f09f608878734f76cf,70,Acheron,80,Lightning,Along the Passing Shore,80.0,6,10,10,10,3059.247,3567.911,939.888,114.8,67.968,159.896,46.88,0.0,0.0,46.656,4.32,12.96,13.8,7.776,14.688,5.4,26.568,49.896,46.656,4.32,12.96,CRIT Rate,ATK,Lightning DMG Boost,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
1eb514c5617a11f09f608878734f76cf,70,Hyacine,80,Wind,Memory's Curtain Never Falls,80.0,6,10,10,10,4705.298,1371.096,1295.889,196.932,8.24,108.968,0.0,34.561,19.439,35.28,6.912,0.0,21.5,33.264,4.32,14.58,3.24,58.968,17.28,6.912,0.0,Outgoing Healing Boost,SPD,HP,Energy Regeneration Rate,Warrior Goddess of Sun and Thunder,Giant Tree of Rapt Brooding
1eb514c5617a11f09f608878734f76cf,70,Sparkle,80,Quantum,Past and Future,80.0,4,10,10,10,4953.244,1470.962,1444.014,134.392,11.156,173.144,0.0,0.0,19.439,28.208,26.352,22.68,2.3,7.776,8.208,52.92,6.156,34.344,8.208,26.352,22.68,CRIT DMG,SPD,HP,Energy Regeneration Rate,Messenger Traversing Hackerspace,Broken Keel
1eb514c5617a11f09f608878734f76cf,70,Fugue,80,Fire,Resolution Shines As Pearls of Sweat,80.0,6,10,10,10,4245.772,1483.174,1065.734,162.352,13.748,55.832,0.0,0.0,0.0,30.672,50.976,184.504,15.2,11.664,0.0,13.5,8.748,5.832,30.672,7.776,79.704,Effect Hit Rate,SPD,HP,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
1eb51505617a11f082288878734f76cf,70,Himeko,80,Fire,Night on the Milky Way,80.0,7,12,12,12,3194.782,3295.301,1019.073,104.6,61.164,156.92,61.28,0.0,0.0,10.0,27.648,6.48,8.6,12.528,12.528,19.98,52.164,42.12,0.0,27.648,6.48,CRIT DMG,ATK,Fire DMG Boost,ATK,The Ashblazing Grand Duke,"Sigonia, the Unclaimed Desolation"
1eb51505617a11f082288878734f76cf,70,Firefly,80,Fire,Whereabouts Should Dreams Rest,80.0,1,10,10,10,2761.76,2639.894,1516.828,160.672,7.916,62.96,0.0,0.0,0.0,30.528,12.96,262.34,20.4,3.888,38.88,16.2,2.916,12.96,12.528,12.96,84.24,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
1eb51505617a11f082288878734f76cf,70,Cipher,80,Quantum,Lies Dance on the Breeze,80.0,4,10,10,9,3772.29,1904.012,1139.503,204.172,7.592,166.64,14.4,0.0,24.439,4.32,20.368,10.368,33.7,15.984,15.984,9.72,2.592,51.84,4.32,10.368,10.368,CRIT DMG,SPD,HP,Energy Regeneration Rate,"Pioneer Diver of Dead Waters, Sacerdos' Relived Ordeal","Lushaka, the Sunken Seas"
1eb51505617a11f082288878734f76cf,70,Castorice,80,Quantum,Make Farewells More Beautiful,80.0,4,10,10,10,9519.493,1585.898,1105.854,87.4,58.368,204.564,24.4,0.0,0.0,3.888,4.32,0.0,0.0,27.216,11.664,18.9,34.668,76.464,3.888,4.32,0.0,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1eb51505617a11f082288878734f76cf,70,Phainon,80,Physical,Thus Burns the Dawn,80.0,6,10,10,10,3757.332,2249.879,1292.88,136.032,83.744,194.02,38.88,0.0,0.0,11.664,0.0,11.664,0.0,26.352,0.0,14.04,34.344,90.72,11.664,0.0,11.664,CRIT Rate,SPD,Physical DMG Boost,ATK,Wavestrider Captain,Arcadia of Woven Dreams
1eb51505617a11f082288878734f76cf,70,Aglaea,80,Lightning,Time Woven Into Gold,80.0,6,6,10,10,3403.34,2341.519,1009.185,160.632,80.828,121.728,61.28,0.0,19.439,8.208,0.0,12.312,21.6,17.28,35.856,0.0,31.428,55.728,8.208,0.0,12.312,CRIT Rate,SPD,Lightning DMG Boost,Energy Regeneration Rate,Hero of Triumphant Song,The Wondrous BananAmusement Park
1eb51505617a11f082288878734f76cf,70,Saber,80,Wind,A Thankless Coronation,80.0,6,10,9,8,3119.458,3210.561,1326.741,107.6,71.008,222.728,61.28,0.0,0.0,7.344,7.344,0.0,6.6,0.0,40.176,10.26,46.008,71.928,7.344,7.344,0.0,CRIT DMG,ATK,Wind DMG Boost,ATK,"Hero of Triumphant Song, Flex",Rutilant Arena
1eb51505617a11f082288878734f76cf,70,Hyacine,80,Wind,Long May Rainbows Adorn the Sky,80.0,6,10,10,10,5518.689,1392.833,1576.011,196.732,14.072,85.64,0.0,0.0,19.439,49.968,7.776,18.792,14.7,15.552,7.344,31.32,9.072,35.64,31.968,7.776,18.792,HP,SPD,HP,Energy Regeneration Rate,Warrior Goddess of Sun and Thunder,Giant Tree of Rapt Brooding
1eb51544617a11f085258878734f76cf,70,Jingliu,80,Ice,I Shall Be My Own Sword,80.0,6,10,10,10,5544.767,1801.983,939.156,142.432,42.484,242.732,38.88,0.0,0.0,7.344,0.0,31.104,12.4,18.144,10.368,0.0,29.484,70.632,7.344,0.0,31.104,CRIT DMG,SPD,Ice DMG Boost,HP,Scholar Lost in Erudition,Bone Collection's Serene Demesne
1eb51544617a11f085258878734f76cf,70,Yunli,80,Physical,Dance at Sunset,80.0,6,10,10,10,4029.635,3349.957,983.168,94.0,91.148,192.92,38.88,0.0,0.0,10.8,0.0,31.104,0.0,18.144,11.232,0.0,33.048,106.92,10.8,0.0,31.104,CRIT Rate,ATK,Physical DMG Boost,ATK,The Wind-Soaring Valorous,Inert Salsotto
1eb51544617a11f085258878734f76cf,70,Ruan Mei,80,Ice,Past Self in Mirror,80.0,2,10,10,10,5361.846,1670.175,1610.261,142.632,10.184,50.0,0.0,0.0,24.439,35.424,6.912,178.1,8.6,30.672,7.776,29.16,5.184,0.0,35.424,6.912,64.8,HP,SPD,HP,Energy Regeneration Rate,"Watchmaker, Master of Dream Machinations",Sprightly Vonwacq
1eb51544617a11f085258878734f76cf,70,Feixiao,80,Wind,I Venture Forth to Hunt,80.0,6,10,10,10,2990.453,2820.682,1012.56,147.132,93.728,140.072,38.88,0.0,0.0,18.144,3.888,15.552,10.1,12.528,12.096,0.0,23.328,90.072,18.144,3.888,15.552,CRIT Rate,SPD,Wind DMG Boost,ATK,The Wind-Soaring Valorous,"Duran, Dynasty of Running Wolves"
1eb51544617a11f085258878734f76cf,70,Rappa,80,Imaginary,After the Charmony Fall,80.0,6,4,10,10,2677.048,3225.684,977.105,155.932,11.156,55.832,0.0,0.0,0.0,19.008,7.776,235.044,25.9,0.0,23.328,9.72,6.156,5.832,19.008,7.776,82.944,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Talia: Kingdom of Banditry
1eb51544617a11f085258878734f76cf,70,Fugue,80,Fire,Long Road Leads Home,80.0,4,10,8,10,3889.084,1730.669,1549.552,152.532,13.748,50.0,0.0,0.0,19.439,12.096,69.984,206.72,11.5,0.0,26.784,19.44,8.748,0.0,12.096,26.784,90.72,Effect Hit Rate,SPD,HP,Energy Regeneration Rate,Iron Cavalry Against the Scourge,Talia: Kingdom of Banditry
1eb51544617a11f085258878734f76cf,70,Acheron,80,Lightning,Along the Passing Shore,80.0,6,10,10,10,3017.644,4035.979,1076.516,103.3,74.772,209.792,8.0,0.0,0.0,19.008,8.208,0.0,2.3,4.32,3.888,24.84,33.372,99.792,19.008,8.208,0.0,CRIT Rate,ATK,ATK,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
1eb51544617a11f085258878734f76cf,70,Trailblazer,80,Ice,Memory's Curtain Never Falls,80.0,3,10,11,12,4574.276,1866.967,1104.185,158.792,11.48,234.396,0.0,0.0,19.439,32.032,3.456,0.0,18.4,10.8,11.232,5.4,6.48,82.296,22.032,3.456,0.0,CRIT DMG,SPD,HP,Energy Regeneration Rate,Hero of Triumphant Song,Broken Keel
1eb51584617a11f0874f8878734f76cf,70,The Herta,80,Ice,Into the Unreachable Veil,80.0,6,10,10,10,3130.95,4109.087,1049.269,104.0,78.136,183.488,22.4,0.0,0.0,3.456,0.0,11.664,0.0,7.776,23.328,4.86,53.136,68.688,3.456,0.0,11.664,CRIT DMG,ATK,ATK,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
1eb51584617a11f0874f8878734f76cf,70,Acheron,80,Lightning,Along the Passing Shore,80.0,6,10,10,10,2998.775,4397.052,950.225,101.0,66.996,222.104,8.0,0.0,0.0,18.144,4.32,0.0,0.0,3.456,29.376,9.18,25.596,112.104,18.144,4.32,0.0,CRIT Rate,ATK,ATK,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
1eb51584617a11f0874f8878734f76cf,70,Archer,80,Quantum,Cruising in the Stellar Sea,80.0,6,10,10,10,3102.497,3019.182,1013.282,105.0,87.864,180.248,71.28,0.0,0.0,15.552,0.0,16.2,0.0,11.232,22.464,4.86,52.164,65.448,15.552,0.0,16.2,CRIT DMG,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Rutilant Arena
1eb51584617a11f0874f8878734f76cf,70,Qingque,50,Quantum,,,2,3,3,3,647.28,627.288,279.0,98.0,7.916,72.68,0.0,0.0,0.0,0.0,3.456,0.0,0.0,0.0,0.0,0.0,2.916,22.68,0.0,3.456,0.0,,ATK,,,,
1eb51584617a11f0874f8878734f76cf,70,Huohuo,80,Wind,Shared Feeling,80.0,4,9,10,10,5185.365,1457.946,1590.474,161.412,25.088,50.0,0.0,20.0,19.439,56.944,8.208,31.104,27.5,17.712,4.32,15.66,20.088,0.0,28.944,8.208,31.104,DEF,SPD,HP,Energy Regeneration Rate,Warrior Goddess of Sun and Thunder,Broken Keel
1eb51584617a11f0874f8878734f76cf,70,Anaxa,80,Wind,Today Is Another Peaceful Day,80.0,6,10,10,10,3029.117,2540.334,1095.232,163.532,54.484,114.8,22.4,0.0,24.439,7.344,8.208,0.0,41.5,15.552,19.008,19.44,29.484,0.0,7.344,8.208,0.0,CRIT DMG,SPD,ATK,Energy Regeneration Rate,Scholar Lost in Erudition,Sprightly Vonwacq
1eb51584617a11f0874f8878734f76cf,70,Silver Wolf,80,Quantum,Lies Dance on the Breeze,80.0,6,10,10,10,3850.208,2303.185,1405.615,200.132,11.48,55.832,46.88,0.0,24.439,0.0,45.216,0.0,36.0,12.096,26.352,38.34,6.48,5.832,0.0,27.216,0.0,HP,SPD,Quantum DMG Boost,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Sacerdos' Relived Ordeal","Lushaka, the Sunken Seas"
1eb51584617a11f0874f8878734f76cf,70,Tribbie,80,Quantum,Dance! Dance! Dance!,80.0,6,10,10,10,5115.832,1540.671,1343.163,88.32,69.812,156.636,10.0,0.0,19.439,33.328,7.344,6.48,0.0,18.144,15.12,19.44,20.412,69.336,23.328,7.344,6.48,CRIT Rate,HP,HP,Energy Regeneration Rate,Poet of Mourning Collapse,Broken Keel
1eb515c3617a11f0a9638878734f76cf,70,Phainon,80,Physical,Thus Burns the Dawn,80.0,6,10,10,10,3284.575,3187.809,1323.478,113.0,63.332,167.452,38.88,0.0,0.0,24.192,14.688,0.0,2.0,0.0,27.648,18.36,13.932,64.152,24.192,14.688,0.0,CRIT Rate,ATK,Physical DMG Boost,ATK,Wavestrider Captain,Arcadia of Woven Dreams
1eb515c3617a11f0a9638878734f76cf,70,The Herta,80,Ice,Into the Unreachable Veil,80.0,6,10,10,10,3425.608,3349.971,1221.774,110.9,75.868,132.944,61.28,0.0,0.0,8.64,3.888,29.808,6.9,22.896,11.664,24.84,18.468,82.944,8.64,3.888,29.808,CRIT Rate,ATK,Ice DMG Boost,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
1eb515c3617a11f0a9638878734f76cf,70,Cipher,80,Quantum,Lies Dance on the Breeze,80.0,6,10,10,10,2778.057,2557.435,1155.063,175.612,56.304,149.144,53.28,0.0,0.0,0.0,41.104,0.0,11.5,8.208,23.76,9.18,14.904,99.144,0.0,31.104,0.0,CRIT Rate,SPD,Quantum DMG Boost,ATK,Pioneer Diver of Dead Waters,Firmament Frontline: Glamoth
1eb515c3617a11f0a9638878734f76cf,70,Seele,80,Quantum,Swordplay,80.0,6,10,10,10,2201.36,1911.64,800.449,115.0,37.4,114.176,0.0,0.0,0.0,3.888,0.0,21.384,0.0,16.848,0.0,0.0,0.0,40.176,3.888,0.0,21.384,CRIT Rate,,,ATK,,
1eb515c3617a11f0a9638878734f76cf,70,Bronya,80,Wind,But the Battle Isn't Over,80.0,6,10,12,12,4813.654,1794.36,1348.496,135.172,13.748,188.048,22.4,0.0,36.439,25.984,16.416,0.0,5.2,24.192,24.192,28.08,8.748,49.248,15.984,16.416,0.0,CRIT DMG,SPD,HP,Energy Regeneration Rate,Sacerdos' Relived Ordeal,"Lushaka, the Sunken Seas"
1eb515c3617a11f0a9638878734f76cf,70,Acheron,80,Lightning,Along the Passing Shore,80.0,6,10,10,10,3653.598,3596.716,960.809,105.6,50.796,233.768,46.88,0.0,0.0,4.32,27.648,0.0,4.6,34.992,16.848,9.18,41.796,58.968,4.32,27.648,0.0,CRIT DMG,ATK,Lightning DMG Boost,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
1eb515c3617a11f0a9638878734f76cf,70,Kafka,80,Lightning,Patience Is All You Need,80.0,6,10,10,10,3298.066,3664.142,1200.605,152.932,26.708,50.0,62.88,0.0,0.0,3.456,45.216,23.976,27.9,6.912,22.464,24.84,21.708,0.0,3.456,27.216,23.976,ATK,SPD,Lightning DMG Boost,ATK,Prisoner in Deep Confinement,Firmament Frontline: Glamoth
1eb515c3617a11f0a9638878734f76cf,70,Aventurine,80,Imaginary,Moment of Victory,80.0,6,10,10,10,3569.186,1509.38,4060.275,131.032,15.692,91.472,14.4,0.0,19.439,35.552,44.416,24.624,0.0,18.576,16.416,34.02,10.692,41.472,15.552,16.416,24.624,DEF,SPD,DEF,Energy Regeneration Rate,Knight of Purity Palace,Broken Keel
1eb51604617a11f0b1cd8878734f76cf,70,Jade,80,Quantum,The Day The Cosmos Fell,80.0,1,10,10,10,3342.106,4009.384,1102.915,103.0,41.456,143.96,22.4,0.0,0.0,4.0,0.0,16.848,0.0,27.216,26.352,19.44,30.456,29.16,0.0,0.0,16.848,CRIT DMG,ATK,ATK,ATK,The Wind-Soaring Valorous,"Duran, Dynasty of Running Wolves"
1eb51604617a11f0b1cd8878734f76cf,70,Sunday,80,Imaginary,Past and Future,80.0,1,10,10,10,4071.471,1702.631,1206.358,154.392,5.0,179.964,0.0,0.0,24.439,28.368,12.096,40.824,27.6,8.64,18.144,4.86,0.0,27.864,10.368,12.096,40.824,CRIT DMG,SPD,HP,Energy Regeneration Rate,Sacerdos' Relived Ordeal,"Lushaka, the Sunken Seas"
1eb51604617a11f0b1cd8878734f76cf,70,Gepard,80,Ice,Moment of Victory,30.0,1,6,10,8,2731.027,1151.903,2764.138,92.0,5.0,92.12,11.2,0.0,0.0,11.776,55.536,30.456,0.0,11.664,0.0,0.0,0.0,42.12,7.776,31.536,30.456,DEF,DEF,DEF,,Knight of Purity Palace,
1eb51604617a11f0b1cd8878734f76cf,70,The Herta,80,Ice,Geniuses' Repose,80.0,1,10,10,10,3359.481,3738.94,1231.802,110.9,74.56,108.968,22.4,0.0,0.0,12.096,0.0,29.16,6.9,23.76,0.0,37.26,29.16,58.968,12.096,0.0,29.16,CRIT Rate,ATK,ATK,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
1eb51604617a11f0b1cd8878734f76cf,70,Castorice,80,Quantum,Time Waits for No One,80.0,1,10,10,10,7022.995,1734.64,1094.954,87.4,46.056,185.772,63.28,0.0,0.0,11.664,22.464,0.0,0.0,19.44,34.56,4.32,22.356,57.672,11.664,22.464,0.0,CRIT DMG,HP,Quantum DMG Boost,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1eb51604617a11f0b1cd8878734f76cf,70,Mydei,80,Imaginary,Ninja Record: Sound Hunt,80.0,4,10,10,10,8355.16,1372.438,642.976,111.5,27.904,213.012,0.0,0.0,0.0,8.64,14.688,18.144,11.5,0.0,8.208,12.96,14.904,60.912,8.64,14.688,18.144,CRIT DMG,HP,HP,HP,Scholar Lost in Erudition,Bone Collection's Serene Demesne
1eb51604617a11f0b1cd8878734f76cf,70,Aventurine,80,Imaginary,Trend of the Universal Market,80.0,1,10,10,10,3867.15,1350.176,4068.557,115.5,42.272,78.512,14.4,0.0,0.0,18.64,15.984,18.144,9.5,34.56,11.232,0.0,25.272,28.512,8.64,15.984,18.144,DEF,DEF,DEF,DEF,Pioneer Diver of Dead Waters,Inert Salsotto
1eb51604617a11f0b1cd8878734f76cf,70,Tribbie,80,Quantum,Dance! Dance! Dance!,80.0,2,10,10,10,5356.106,1436.951,1461.322,88.32,46.484,158.58,10.0,0.0,19.439,7.776,24.624,37.584,0.0,8.208,8.64,24.3,29.484,6.48,7.776,24.624,37.584,CRIT DMG,HP,HP,Energy Regeneration Rate,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1eb51642617a11f0b2068878734f76cf,70,Castorice,80,Quantum,Make Farewells More Beautiful,80.0,6,10,10,10,9546.705,1704.499,1070.397,87.4,53.184,196.14,24.4,0.0,0.0,7.344,0.0,12.312,0.0,33.264,23.328,15.12,29.484,68.04,7.344,0.0,12.312,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1eb51642617a11f0b2068878734f76cf,70,Jingliu,80,Ice,I Shall Be My Own Sword,80.0,6,10,10,10,6809.644,1895.236,929.628,130.032,44.104,225.884,38.88,0.0,0.0,3.456,0.0,11.664,0.0,68.256,19.44,5.4,31.104,53.784,3.456,0.0,11.664,CRIT DMG,SPD,Ice DMG Boost,HP,Scholar Lost in Erudition,Bone Collection's Serene Demesne
1eb51642617a11f0b2068878734f76cf,70,Acheron,80,Lightning,Along the Passing Shore,80.0,7,12,12,12,3143.69,3558.157,1041.558,126.032,43.668,261.632,8.0,0.0,0.0,0.0,7.776,29.808,0.0,3.888,12.528,18.36,34.668,86.832,0.0,7.776,29.808,CRIT DMG,SPD,ATK,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
1eb51642617a11f0b2068878734f76cf,70,Sparkle,80,Quantum,Earthly Escapade,80.0,6,10,10,10,5749.009,1564.414,1359.473,160.792,5.0,199.312,0.0,0.0,19.439,38.576,0.0,18.144,28.7,22.896,11.232,37.8,0.0,28.512,18.576,0.0,18.144,CRIT DMG,SPD,HP,Energy Regeneration Rate,Messenger Traversing Hackerspace,Broken Keel
1eb51642617a11f0b2068878734f76cf,70,Fu Xuan,80,Quantum,Trend of the Universal Market,80.0,6,10,10,10,8800.788,1261.666,1585.234,125.3,36.012,50.0,0.0,0.0,0.0,54.992,4.32,52.488,25.3,12.096,3.888,20.52,12.312,0.0,34.992,4.32,52.488,HP,HP,HP,HP,"Guard of Wuthering Snow, Longevous Disciple",Broken Keel
1eb51642617a11f0b2068878734f76cf,70,Robin,80,Physical,But the Battle Isn't Over,80.0,6,10,10,10,4372.263,3497.135,1135.423,138.152,22.82,81.752,0.0,0.0,34.439,35.424,0.0,0.0,0.0,30.24,34.128,13.5,17.82,31.752,35.424,0.0,0.0,ATK,SPD,ATK,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Prisoner in Deep Confinement",Sprightly Vonwacq
1eb51642617a11f0b2068878734f76cf,70,Ruan Mei,80,Ice,Past Self in Mirror,80.0,6,10,10,10,5314.394,1748.711,1604.281,138.932,23.792,50.0,0.0,0.0,19.439,41.104,0.0,205.764,4.9,23.328,15.984,30.24,18.792,0.0,31.104,0.0,76.464,HP,SPD,HP,Energy Regeneration Rate,Thief of Shooting Meteor,Broken Keel
1eb51642617a11f0b2068878734f76cf,70,Feixiao,80,Wind,Baptism of Pure Thought,80.0,6,10,10,10,3329.099,2768.465,1121.1,137.032,86.828,141.28,38.88,0.0,0.0,8.208,7.776,24.624,0.0,22.896,16.416,9.72,31.428,71.28,8.208,7.776,24.624,CRIT Rate,SPD,Wind DMG Boost,ATK,The Wind-Soaring Valorous,"Duran, Dynasty of Running Wolves"
1eb51682617a11f0b0438878734f76cf,70,Luocha,80,Imaginary,"Hey, Over Here",80.0,1,10,7,10,3684.999,3060.362,925.65,180.212,14.072,62.312,0.0,34.561,19.439,12.096,3.888,27.216,36.0,0.0,53.568,9.18,9.072,12.312,12.096,3.888,27.216,Outgoing Healing Boost,SPD,ATK,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Sacerdos' Relived Ordeal",Giant Tree of Rapt Brooding
1eb51682617a11f0b0438878734f76cf,70,Castorice,80,Quantum,Make Farewells More Beautiful,80.0,5,10,10,10,8576.867,1523.469,1015.358,87.4,47.676,230.484,63.28,0.0,0.0,0.0,7.344,0.0,0.0,34.992,7.344,15.12,23.976,102.384,0.0,7.344,0.0,CRIT DMG,HP,Quantum DMG Boost,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1eb51682617a11f0b0438878734f76cf,70,Sunday,80,Imaginary,A Grounded Ascent,80.0,4,10,10,10,3289.514,1673.884,2068.062,158.692,5.0,198.756,0.0,0.0,24.439,29.664,26.352,0.0,31.9,0.0,16.416,24.3,0.0,46.656,11.664,26.352,0.0,CRIT DMG,SPD,DEF,Energy Regeneration Rate,Sacerdos' Relived Ordeal,"Lushaka, the Sunken Seas"
