uid,floor,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff,hard_mode
1018060,2,4,2,Phainon,Sunday,Tingyun,Dan Heng • Permansor Terrae,1,0,6,0,,False
1018060,3,3,2,Archer,Silver Wolf,Robin,Aventurine,1,0,0,1,,False
1011679,1,4,2,Rappa,Ruan Mei,Imaginary Trailblazer,Gallagher,0,0,6,6,,False
1011679,2,1,3,Phainon,Cerydra,Bronya,Sparkle,2,0,2,0,,False
1011679,3,1,3,Sunday,Mydei,Tribbie,Luocha,0,1,0,0,,False
1011679,4,1,3,Phainon,Sunday,Cerydra,Bronya,2,0,0,2,Think Outside the Box,False
1011680,1,0,3,Rappa,Fugue,Ruan Mei,Imaginary Trailblazer,2,2,6,6,,False
1011680,2,0,3,Robin,Silver Wolf,Acheron,Sparkle,2,2,6,6,,False
1011680,3,0,3,Castorice,Evernight,Tribbie,Hyacine,2,0,1,1,,False
1011680,4,0,3,Castorice,Evernight,Tribbie,Hyacine,2,0,1,1,Think Outside the Box,False
1011681,1,3,2,Firefly,Imaginary Trailblazer,Ruan Mei,Lingsha,0,6,0,0,,False
1011681,2,5,1,Phainon,Cerydra,Aventurine,Sunday,0,0,0,0,,False
1011681,3,0,3,Castorice,Evernight,Hyacine,Tribbie,0,0,0,1,,False
1011681,4,4,2,Castorice,Hyacine,Evernight,Tribbie,0,0,0,1,Think Outside the Box,False
1011682,1,2,3,Mydei,Sunday,Ruan Mei,Gallagher,1,0,0,6,,False
1011682,2,0,3,Phainon,Tingyun,Robin,Cerydra,2,6,1,0,,False
1011682,3,2,3,Castorice,Tribbie,Ice Trailblazer,Luocha,0,0,6,0,,False
1011682,4,2,3,Phainon,Dan Heng • Permansor Terrae,Sunday,Cerydra,2,0,0,0,Think Outside the Box,False
1011683,1,2,3,Rappa,Fugue,Gallagher,Ruan Mei,0,1,6,1,,False
1011683,2,1,3,Hysilens,Kafka,Robin,Lingsha,1,0,1,0,,False
1011683,3,1,3,Aglaea,Sunday,Tribbie,Huohuo,2,0,1,0,,False
1011683,4,4,2,Hysilens,Kafka,Ruan Mei,Dan Heng • Permansor Terrae,1,0,1,0,Hammer and Anvil,False
1011684,1,0,3,Firefly,Fugue,Ruan Mei,Imaginary Trailblazer,0,1,1,6,,False
1011684,2,2,3,Hysilens,Kafka,Black Swan,Gepard,1,0,0,0,,False
1011684,3,1,3,Archer,Sparkle,Tribbie,Fu Xuan,0,2,1,1,,False
1011684,4,4,2,Hysilens,Kafka,Robin,Dan Heng • Permansor Terrae,1,0,1,0,Hammer and Anvil,False
1011685,1,2,3,Firefly,Fugue,Ruan Mei,Lingsha,1,0,1,0,,False
1011685,2,5,1,Castorice,Silver Wolf,Ice Trailblazer,Gallagher,2,0,6,6,,False
1011685,3,1,3,Kafka,Hysilens,Robin,Aventurine,0,1,0,0,,False
1011685,4,6,1,Kafka,Hysilens,Ruan Mei,Aventurine,0,1,1,0,Hammer and Anvil,False
1018062,1,2,3,Firefly,Fugue,Lingsha,Ruan Mei,2,0,0,1,,False
1018062,2,2,3,Hysilens,Kafka,Huohuo,Black Swan,0,1,0,0,,False
1018062,3,4,2,Archer,Sparkle,Dan Heng • Permansor Terrae,Silver Wolf,0,0,0,0,,False
1011686,1,1,3,Firefly,Fugue,Lingsha,Ruan Mei,2,0,0,0,,False
1011686,2,0,3,Hysilens,Kafka,Aventurine,Black Swan,1,0,0,0,,False
1011686,3,0,3,Castorice,Ice Trailblazer,Hyacine,Tribbie,2,6,0,0,,False
1011686,4,2,3,Castorice,Tribbie,Hyacine,Evernight,2,0,0,0,Hammer and Anvil,False
1018063,1,0,3,Fugue,Firefly,Lingsha,Ruan Mei,1,6,1,2,,False
1018063,2,0,3,Hysilens,Kafka,Aventurine,Black Swan,1,1,2,1,,False
1018063,3,0,3,Evernight,Castorice,Tribbie,Hyacine,2,2,1,2,,False
1018063,4,0,3,Evernight,Castorice,Tribbie,Hyacine,2,2,1,2,Infantry and Calvary,False
1011687,1,3,2,Firefly,Fugue,Ruan Mei,Lingsha,0,0,0,0,,False
1011687,2,3,2,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0,,False
1011687,3,0,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,,False
1011687,4,2,3,Castorice,Evernight,Tribbie,Hyacine,0,2,0,0,Hammer and Anvil,False
1018064,1,3,2,Firefly,Fugue,Ruan Mei,Lingsha,0,0,0,0,,False
1011688,1,2,3,Firefly,Ruan Mei,Imaginary Trailblazer,Fugue,0,0,6,0,,False
1011688,2,4,2,Kafka,Black Swan,Jiaoqiu,Huohuo,0,0,1,0,,False
1011688,3,3,2,Phainon,Sunday,Robin,Dan Heng • Permansor Terrae,0,0,0,0,,False
1011689,1,3,2,Firefly,Fugue,Gallagher,Ruan Mei,0,0,6,1,,False
1011690,1,4,2,Rappa,Fugue,Ruan Mei,Gallagher,0,0,1,6,,False
1011690,2,5,1,Kafka,Aventurine,Robin,Black Swan,0,0,1,0,,False
1011690,3,0,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,1,,False
1011690,4,4,2,Castorice,Evernight,Tribbie,Hyacine,0,0,0,1,Think Outside the Box,False
1011691,1,3,2,Rappa,Ruan Mei,Imaginary Trailblazer,Gallagher,0,1,6,6,,False
1011691,2,0,3,Phainon,Sunday,Cerydra,Bronya,2,0,0,4,,False
1011691,3,2,3,Archer,Tribbie,Sparkle,Dan Heng • Permansor Terrae,0,1,0,0,,False
1011691,4,2,3,Phainon,Cerydra,Sunday,Bronya,2,0,0,4,Think Outside the Box,False
1011692,1,5,1,Acheron,Jiaoqiu,Ruan Mei,Aventurine,2,0,1,0,,False
1011692,2,4,2,Kafka,Hysilens,Black Swan,Fu Xuan,0,0,0,1,,False
1011692,3,0,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0,6,0,,False
1011692,4,4,2,Castorice,Tribbie,Evernight,Hyacine,0,0,0,0,Think Outside the Box,False
1018065,2,6,1,Anaxa,Cerydra,Dan Heng • Permansor Terrae,Robin,0,0,0,0,,False
1011694,1,0,3,Rappa,Tribbie,Fugue,Lingsha,0,1,1,1,,False
1011694,2,0,3,Phainon,Cerydra,Sunday,Robin,2,1,0,1,,False
1011694,3,0,3,Castorice,Evernight,Hyacine,Ice Trailblazer,0,0,0,6,,False
1011694,4,0,3,Phainon,Tribbie,Sunday,Cerydra,2,1,0,1,Think Outside the Box,False
1011695,1,2,3,Phainon,Sunday,Cerydra,Dan Heng • Permansor Terrae,0,0,0,0,,False
1011695,2,5,1,Kafka,Black Swan,Robin,Huohuo,0,0,0,0,,False
1011695,3,1,3,Castorice,Tribbie,Evernight,Gallagher,0,0,0,6,,False
1011696,1,2,3,Firefly,Fugue,Ruan Mei,Gallagher,2,0,1,6,,False
1011696,2,3,2,Kafka,Hysilens,Black Swan,Lingsha,0,0,0,0,,False
1011696,3,2,3,Castorice,Tribbie,Ice Trailblazer,Luocha,0,1,6,0,,False
1011697,3,0,3,Tribbie,Castorice,Hyacine,Ice Trailblazer,0,1,1,6,,False
1018067,2,4,2,Saber,Hyacine,Tribbie,Sunday,0,0,0,0,,False
1011698,1,2,3,Firefly,Fugue,Ruan Mei,Gallagher,2,0,1,6,,False
1011698,2,2,3,Castorice,Evernight,Ice Trailblazer,Lingsha,2,0,6,1,,False
1011698,3,2,3,The Herta,Jade,Tribbie,Hyacine,0,0,0,1,,False
1011698,4,1,3,Castorice,Evernight,Ice Trailblazer,Hyacine,2,0,6,1,Think Outside the Box,False
1011699,1,1,3,Acheron,Ruan Mei,Tribbie,Jiaoqiu,2,1,1,0,,False
1011699,2,1,3,Hysilens,Kafka,Black Swan,Luocha,0,1,0,0,,False
1011699,3,1,3,Castorice,Hyacine,Evernight,Ice Trailblazer,0,0,0,6,,False
1011699,4,3,2,Castorice,Hyacine,Evernight,Tribbie,0,0,0,1,Think Outside the Box,False
1018068,1,4,2,Phainon,Yukong,Robin,Aventurine,4,6,0,1,,False
1018069,1,5,1,Mydei,Sunday,Ice Trailblazer,Gallagher,1,0,6,6,,False
1011701,1,1,3,Firefly,Fugue,Ruan Mei,Gallagher,2,1,0,6,,False
1011701,2,4,2,Saber,Robin,Sunday,Lingsha,0,0,0,0,,False
1011701,3,2,3,Castorice,Silver Wolf,Ice Trailblazer,Hyacine,0,0,1,0,,False
1011701,4,5,1,Castorice,Ice Trailblazer,Hyacine,Evernight,0,1,0,0,Think Outside the Box,False
1018070,1,2,3,Firefly,Lingsha,Fugue,Ruan Mei,0,1,2,0,,False
1018070,3,2,3,Castorice,Hyacine,Blade,Ice Trailblazer,1,0,1,6,,False
1011702,1,3,2,Gallagher,Fugue,Imaginary Trailblazer,Firefly,6,0,6,0,,False
1011703,1,0,3,Phainon,Sunday,Ice Trailblazer,Cerydra,6,2,6,1,,False
1011703,2,1,3,Hysilens,Kafka,Dan Heng • Permansor Terrae,Robin,0,0,0,2,,False
1011703,3,0,3,Evernight,Castorice,Tribbie,Gallagher,0,0,1,6,,False
1011703,4,0,3,Phainon,Sunday,Tribbie,Cerydra,6,2,1,1,Think Outside the Box,False
1011704,1,0,3,Fugue,Firefly,Ruan Mei,Lingsha,0,2,1,1,,False
1011704,2,6,1,Saber,Sunday,Silver Wolf,Gallagher,0,0,0,6,,False
1011704,3,1,3,Castorice,Ice Trailblazer,Evernight,Huohuo,2,6,0,0,,False
1011704,4,5,1,Castorice,Evernight,Ice Trailblazer,Huohuo,2,0,6,0,Infantry and Calvary,False
1018071,1,5,1,Acheron,Jiaoqiu,Sparkle,Aventurine,4,0,0,0,,False
1018071,3,6,0,Castorice,Ice Trailblazer,Tribbie,Luocha,0,5,0,0,,False
1011705,1,1,3,Firefly,Fugue,Ruan Mei,Huohuo,2,0,2,1,,False
1011705,2,0,3,Kafka,Jiaoqiu,Fu Xuan,Hysilens,1,0,1,2,,False
1011705,3,0,3,The Herta,Anaxa,Tribbie,Dan Heng • Permansor Terrae,2,2,1,0,,False
1011705,4,4,2,The Herta,Tribbie,Anaxa,Dan Heng • Permansor Terrae,2,1,2,0,Hammer and Anvil,False
1011707,1,4,2,Imaginary Trailblazer,Silver Wolf,Fugue,Lingsha,6,1,0,0,,False
1011707,2,3,2,Hysilens,Kafka,Black Swan,Gallagher,0,0,0,6,,False
1011707,3,4,2,Feixiao,Cipher,Robin,Aventurine,1,0,0,0,,False
1011708,1,1,3,Phainon,Cerydra,Sunday,Bronya,0,0,0,4,,False
1011708,2,6,1,Firefly,Imaginary Trailblazer,Ruan Mei,Lingsha,0,6,0,0,,False
1011708,3,1,3,Castorice,Tribbie,Silver Wolf,Luocha,0,1,0,0,,False
1011708,4,6,1,Phainon,Cerydra,Sunday,Dan Heng • Permansor Terrae,0,0,0,0,Hammer and Anvil,False
1018072,1,5,1,Anaxa,Sunday,Tribbie,Gallagher,0,0,0,6,,False
1018072,2,4,2,Hysilens,Kafka,Ruan Mei,Aventurine,0,0,2,0,,False
1011709,1,4,2,The Herta,Anaxa,Tribbie,Aventurine,0,0,0,0,,False
1011709,2,4,2,Phainon,Cerydra,Sunday,Dan Heng • Permansor Terrae,0,0,0,0,,False
1011709,3,2,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,,False
1011709,4,6,1,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Think Outside the Box,False
1011710,1,1,3,Firefly,Fugue,Ruan Mei,Lingsha,2,0,1,0,,False
1011710,2,2,3,Hysilens,Kafka,Black Swan,Aventurine,0,0,0,0,,False
1011710,3,1,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0,6,0,,False
1011710,4,5,1,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Think Outside the Box,False
1011711,1,0,3,Firefly,Ruan Mei,Fugue,Lingsha,2,1,1,1,,False
1011711,2,0,3,Castorice,Evernight,Tribbie,Luocha,2,2,1,0,,False
1011711,3,0,3,Archer,Silver Wolf,Sparkle,Hyacine,0,2,6,1,,False
1011711,4,0,3,Castorice,Evernight,Hyacine,Tribbie,2,2,1,1,Think Outside the Box,False
1011712,1,1,3,Castorice,Ice Trailblazer,Tribbie,Gallagher,2,6,0,6,,False
1011712,2,1,3,Phainon,Cerydra,Bronya,Ruan Mei,0,0,1,1,,False
1011712,3,0,3,Evernight,Sparkle,Silver Wolf,Hyacine,2,0,0,0,,False
1011712,4,0,3,Castorice,Evernight,Tribbie,Hyacine,2,2,0,0,Think Outside the Box,False
1011713,1,0,3,Firefly,Fugue,Ruan Mei,Lingsha,2,2,1,1,,False
1011713,3,0,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,2,6,0,0,,False
1011714,1,0,3,Firefly,Fugue,Ruan Mei,Tribbie,2,1,1,1,,False
1011714,2,0,3,Kafka,Black Swan,Hysilens,Huohuo,2,0,0,0,,False
1011714,3,0,3,Castorice,Evernight,Hyacine,Ice Trailblazer,0,0,0,6,,False
1011714,4,2,3,Castorice,Tribbie,Hyacine,Evernight,0,1,0,0,Think Outside the Box,False
1011715,1,3,2,Boothill,Gallagher,Ruan Mei,Fugue,0,6,1,0,,False
1011715,2,4,2,Saber,Robin,Aventurine,Sunday,0,0,0,0,,False
1011715,3,1,3,Archer,Dan Heng • Permansor Terrae,Tribbie,Sparkle,1,0,1,0,,False
1011716,1,0,3,Castorice,Ice Trailblazer,Lingsha,,6,6,0,,,False
1011716,2,0,3,Evernight,Cipher,Ruan Mei,,6,0,1,,,False
1011716,3,0,3,Hyacine,Sunday,Tribbie,,6,1,1,,,False
1011716,4,0,3,Castorice,Evernight,Hyacine,,6,6,6,,Think Outside the Box,True
1011717,1,3,2,Acheron,Aventurine,Cipher,Fugue,2,0,0,0,,False
1011717,2,0,3,Hysilens,Kafka,Robin,Lingsha,1,0,1,0,,False
1011717,3,2,3,Castorice,Ruan Mei,Ice Trailblazer,Hyacine,0,2,6,0,,False
1011717,4,6,1,Castorice,Ruan Mei,Ice Trailblazer,Hyacine,0,2,6,0,Think Outside the Box,False
1018075,1,2,3,Phainon,Sunday,Tingyun,Luocha,2,0,6,0,,False
1018075,2,2,3,Anaxa,Dan Heng • Permansor Terrae,Robin,Ice Trailblazer,1,2,0,6,,False
1018076,1,3,2,Anaxa,Cerydra,Sunday,Huohuo,1,0,0,0,,False
1018076,3,2,3,Castorice,Tribbie,Jingliu,Hyacine,1,0,0,0,,False
1011720,1,3,2,Firefly,Fugue,Lingsha,Ruan Mei,1,0,0,1,,False
1011720,2,4,2,Phainon,Cerydra,Sunday,Huohuo,0,0,0,0,,False
1011720,3,0,3,Castorice,Evernight,Tribbie,Hyacine,0,0,1,0,,False
1011720,4,3,2,Castorice,Evernight,Tribbie,Hyacine,0,0,1,0,Think Outside the Box,False
1018077,1,4,2,Firefly,Ruan Mei,Imaginary Trailblazer,Lingsha,0,0,6,0,,False
1018077,2,3,2,Feixiao,Aventurine,Robin,Topaz & Numby,2,0,1,0,,False
1018077,3,0,3,Castorice,Evernight,Hyacine,Tribbie,0,0,0,0,,False
1018077,4,2,3,Castorice,Evernight,Hyacine,Tribbie,0,1,0,0,Think Outside the Box,False
1011721,1,4,2,Rappa,Ruan Mei,Fugue,Gallagher,0,0,0,6,,False
1011721,2,4,2,Saber,Sparkle,Ice Trailblazer,Aventurine,1,0,6,1,,False
1011721,3,1,3,The Herta,Anaxa,Tribbie,Hyacine,0,0,1,0,,False
1011721,4,6,1,Saber,Ice Trailblazer,Tribbie,Hyacine,1,6,1,0,Think Outside the Box,False
1011722,1,4,2,Firefly,Ruan Mei,Imaginary Trailblazer,Lingsha,0,0,6,0,,False
1011722,2,0,3,Phainon,Sparkle,Sunday,Bronya,2,0,0,2,,False
1011722,3,4,2,Yunli,Dan Heng • Permansor Terrae,Clara,Robin,0,1,3,0,,False
1011723,1,2,3,Firefly,Imaginary Trailblazer,Ruan Mei,Gallagher,2,6,0,6,,False
1011723,2,3,2,Saber,Bronya,Silver Wolf,Lynx,6,4,0,6,,False
1011723,3,5,1,Archer,Sparkle,Lingsha,Fu Xuan,0,0,1,0,,False
1011724,1,2,3,Firefly,Imaginary Trailblazer,Ruan Mei,Fugue,0,6,1,0,,False
1011724,2,2,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0,,False
1011724,3,0,3,Castorice,Tribbie,Cipher,Hyacine,0,1,0,1,,False
1011724,4,2,3,Castorice,Tribbie,Evernight,Hyacine,0,1,0,1,Think Outside the Box,False
1011726,1,0,3,Phainon,Sunday,Cerydra,Robin,2,0,0,1,,False
1011726,3,3,2,Castorice,Evernight,Ice Trailblazer,Luocha,0,0,6,0,,False
1011727,1,5,1,Firefly,Ruan Mei,Imaginary Trailblazer,Lingsha,0,0,4,0,,False
1011727,3,1,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,,False
1011728,1,0,3,Acheron,Jiaoqiu,Sparkle,Aventurine,6,1,6,1,,False
1011728,2,2,3,Kafka,Black Swan,Robin,Huohuo,0,1,1,0,,False
1011728,3,0,3,Castorice,Hyacine,Evernight,Tribbie,3,0,1,1,,False
1011728,4,0,3,Castorice,Hyacine,Evernight,Tribbie,3,0,1,1,Think Outside the Box,False
1011729,1,4,2,Firefly,Fugue,Ruan Mei,Gallagher,0,0,1,6,,False
1011730,1,2,3,Dan Heng • Imbibitor Lunae,Ruan Mei,Sunday,Fugue,6,1,0,1,,False
1011730,2,1,3,Archer,Sparkle,Silver Wolf,Gallagher,1,2,0,6,,False
1011730,3,0,3,The Herta,Tribbie,Hyacine,Jade,2,1,0,1,,False
1011730,4,2,3,The Herta,Anaxa,Tribbie,Dan Heng • Permansor Terrae,2,0,1,2,Infantry and Calvary,False
1018079,1,6,1,Firefly,Fugue,Ruan Mei,Lynx,0,0,0,6,,False
1018079,2,1,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0,,False
1018079,3,1,2,Castorice,Evernight,Tribbie,Gallagher,0,0,0,6,,False
1011731,3,3,2,Tribbie,Castorice,Hyacine,Ice Trailblazer,0,0,0,6,,False
1011732,1,0,3,Lingsha,Ruan Mei,Firefly,Fugue,1,1,2,0,,False
1011732,2,3,2,Hysilens,Kafka,Robin,Dan Heng • Permansor Terrae,0,0,0,0,,False
1011732,3,0,3,Castorice,Evernight,Hyacine,Tribbie,0,2,1,1,,False
1011732,4,0,3,Castorice,Evernight,Hyacine,Tribbie,0,2,1,1,Think Outside the Box,False
1011733,1,1,3,Rappa,Ruan Mei,Fugue,Gallagher,0,1,0,6,,False
1011733,2,1,3,Hysilens,Black Swan,Kafka,Fu Xuan,1,0,1,1,,False
1011733,3,0,3,Yunli,Tribbie,Robin,Huohuo,0,1,0,0,,False
1011733,4,4,2,Hysilens,Ruan Mei,Kafka,Dan Heng • Permansor Terrae,1,1,1,1,Hammer and Anvil,False
1011734,1,2,3,Rappa,Fugue,Ruan Mei,Imaginary Trailblazer,0,0,0,6,,False
1011734,2,6,1,Archer,Sparkle,Huohuo,Tribbie,0,0,0,0,,False
1011734,3,1,3,Castorice,Saber,Evernight,Hyacine,0,0,0,1,,False
1011734,4,3,2,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,1,Hammer and Anvil,False
1011735,1,0,3,Rappa,Fugue,Imaginary Trailblazer,Ruan Mei,0,0,6,1,,False
1011735,2,0,3,Castorice,Evernight,Hyacine,Tribbie,6,0,0,1,,False
1011735,3,0,3,Feixiao,Cipher,Robin,Aventurine,2,0,1,2,,False
1011735,4,2,3,Castorice,Evernight,Hyacine,Tribbie,6,1,0,1,Think Outside the Box,True
1011736,1,2,3,Phainon,Cerydra,Sunday,Huohuo,0,0,0,0,,False
1011736,2,2,3,Hysilens,Black Swan,Kafka,Aventurine,0,2,0,0,,False
1011736,3,2,3,Blade,Bronya,Tribbie,Luocha,1,3,1,0,,False
1011737,1,4,2,Rappa,Imaginary Trailblazer,Ruan Mei,Lingsha,0,6,1,0,,False
1011737,3,0,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,,False
1011738,1,3,2,Firefly,Imaginary Trailblazer,Lingsha,Ruan Mei,2,3,0,0,,False
1011738,2,2,3,Phainon,Sunday,Cerydra,Dan Heng • Permansor Terrae,0,2,0,0,,False
1011738,3,0,3,Castorice,Tribbie,Mydei,Hyacine,0,1,0,0,,False
1011738,4,5,1,The Herta,Jade,Tribbie,Hyacine,2,0,1,0,Infantry and Calvary,False
1011739,1,4,2,Luocha,Mydei,Ice Trailblazer,Tribbie,0,0,6,0,,False
1011739,2,5,1,Anaxa,Cerydra,Ruan Mei,Huohuo,0,0,0,0,,False
1011739,3,3,2,Phainon,Sunday,Bronya,Dan Heng • Permansor Terrae,0,0,3,1,,False
1011740,1,1,3,Firefly,Ruan Mei,Fugue,Lingsha,2,0,0,0,,False
1011740,2,2,3,Hysilens,Black Swan,Kafka,Gallagher,0,0,0,6,,False
1011740,3,1,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,0,2,0,0,,False
1011740,4,4,2,Evernight,Castorice,Tribbie,Hyacine,0,0,0,0,Think Outside the Box,False
1011741,1,4,2,Rappa,Imaginary Trailblazer,Ruan Mei,Lingsha,0,4,1,0,,False
1011741,2,4,2,Feixiao,Tribbie,Robin,Dan Heng • Permansor Terrae,0,0,0,0,,False
1011741,3,4,2,Castorice,Evernight,Sunday,Huohuo,0,1,0,0,,False
1011742,1,4,2,Acheron,Fu Xuan,Silver Wolf,Tribbie,2,0,1,1,,False
1011742,2,3,2,Fugue,Firefly,Ruan Mei,Lingsha,0,2,1,1,,False
1011742,3,3,2,Ice Trailblazer,Evernight,Gallagher,Bailu,5,2,6,2,,False
1011742,4,4,2,Ice Trailblazer,Evernight,Tribbie,Bailu,5,2,1,2,Think Outside the Box,False
1018080,1,4,2,Anaxa,Cerydra,Ice Trailblazer,Aventurine,0,0,6,1,,False
1018080,2,2,3,Phainon,Sunday,Bronya,Dan Heng • Permansor Terrae,0,6,3,0,,False
1011743,1,4,2,The Herta,Anaxa,Tribbie,Lingsha,1,0,0,0,,False
1011743,2,3,2,Hysilens,Kafka,Jiaoqiu,Aventurine,0,0,0,0,,False
1011743,3,2,3,Castorice,Ruan Mei,Ice Trailblazer,Hyacine,0,2,6,0,,False
1011743,4,5,1,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Think Outside the Box,False
1011744,1,2,3,Lingsha,Sunday,Tribbie,Ruan Mei,0,0,1,1,,False
1011744,2,3,2,Anaxa,Bronya,Cerydra,Gallagher,1,3,0,6,,False
1011744,3,1,3,Archer,Sparkle,Silver Wolf,Aventurine,1,1,0,0,,False
1011744,4,6,1,The Herta,Tribbie,Anaxa,Gallagher,0,1,1,6,Hammer and Anvil,False
1011745,1,2,3,Lingsha,Fugue,Firefly,Ruan Mei,0,0,0,0,,False
1011745,2,3,2,Huohuo,Black Swan,Kafka,Hysilens,0,0,0,0,,False
1011745,3,2,3,Gallagher,Evernight,Castorice,Tribbie,6,0,0,0,,False
1011746,1,6,1,Gallagher,Ruan Mei,Firefly,Imaginary Trailblazer,6,0,0,6,,False
1011746,2,5,1,Kafka,Aventurine,Black Swan,Hysilens,0,0,0,0,,False
1011746,3,0,3,Evernight,Tribbie,Castorice,Hyacine,0,0,0,0,,False
1011746,4,5,1,Castorice,Hyacine,Evernight,Tribbie,0,0,0,0,Think Outside the Box,False
1011747,1,2,3,The Herta,Anaxa,Ice Trailblazer,Dan Heng • Permansor Terrae,2,0,6,0,,False
1011747,2,0,3,Hysilens,Kafka,Black Swan,Fu Xuan,1,0,0,1,,False
1011747,3,2,3,Saber,Bronya,Robin,Aventurine,6,1,1,0,,False
1011747,4,4,2,Saber,Bronya,Robin,Dan Heng • Permansor Terrae,6,1,1,0,Infantry and Calvary,False
1018082,1,3,2,Phainon,Ruan Mei,Ice Trailblazer,Bronya,0,0,6,2,,False
1018082,2,6,1,Kafka,Black Swan,Huohuo,Robin,0,0,0,0,,False
1011748,1,2,3,Silver Wolf,Sunday,Ruan Mei,Gallagher,1,0,2,6,,False
1011748,2,2,3,Anaxa,Dan Heng • Permansor Terrae,Robin,Cipher,0,0,0,0,,False
1011748,3,3,2,Sparkle,Huohuo,Blade,Ice Trailblazer,0,1,1,6,,False
1018083,1,1,3,Ruan Mei,Firefly,Fugue,Imaginary Trailblazer,0,0,0,6,,False
1018083,2,2,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0,,False
1018083,3,0,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,,False
1018083,4,4,2,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Think Outside the Box,False
1018084,1,4,2,Firefly,Fugue,Ruan Mei,Gallagher,0,0,0,6,,False
1018085,1,6,1,Dan Heng • Permansor Terrae,Ruan Mei,Anaxa,The Herta,0,0,0,0,,False
1018085,2,4,2,Hyacine,Evernight,Ice Trailblazer,Castorice,0,0,6,0,,False
1018085,3,5,1,Aventurine,Sparkle,Tribbie,Archer,0,0,0,0,,False
1018085,4,6,1,Hyacine,Evernight,Tribbie,Castorice,0,0,0,0,Think Outside the Box,False
1011749,1,4,2,Rappa,Ruan Mei,Fugue,Gallagher,0,1,0,6,,False
1011749,2,6,1,Phainon,Sunday,Cerydra,Huohuo,0,0,0,0,,False
1011749,3,1,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,,False
1011749,4,6,1,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Hammer and Anvil,False
1011750,1,3,2,Firefly,Ruan Mei,Fugue,Lingsha,0,0,0,0,,False
1011750,2,3,2,Black Swan,Hysilens,Kafka,Gallagher,0,0,0,6,,False
1011750,3,4,2,Phainon,Sunday,Bronya,Dan Heng • Permansor Terrae,0,0,2,0,,False
1011751,1,6,1,Anaxa,Ruan Mei,Aventurine,Ice Trailblazer,2,0,0,6,,False
1011751,2,4,2,Phainon,Sunday,Dan Heng • Permansor Terrae,Hanya,1,2,1,5,,False
1011752,1,4,2,Firefly,Imaginary Trailblazer,Gallagher,Ruan Mei,0,6,6,1,,False
1011752,2,4,2,The Herta,Aventurine,Robin,Anaxa,0,0,1,0,,False
1011752,3,0,3,Castorice,Hyacine,Tribbie,Evernight,0,0,1,0,,False
1011752,4,5,1,Castorice,Hyacine,Ice Trailblazer,Evernight,0,0,6,0,Think Outside the Box,False
1011753,1,1,3,Anaxa,Sunday,Ice Trailblazer,Huohuo,4,0,6,0,,False
1011753,2,4,2,Black Swan,Kafka,Robin,Dan Heng • Permansor Terrae,0,0,0,1,,False
1011753,3,2,3,Jingliu,Blade,Tribbie,Hyacine,0,1,0,0,,False
1011753,4,5,1,Anaxa,Sunday,Tribbie,Dan Heng • Permansor Terrae,4,0,0,1,Infantry and Calvary,False
1011754,1,5,1,Imaginary Trailblazer,Rappa,Ruan Mei,Gallagher,6,0,1,6,,False
1011754,2,2,3,Phainon,Sunday,Cerydra,Dan Heng • Permansor Terrae,0,0,0,0,,False
1011754,3,1,3,Castorice,Mydei,Tribbie,Hyacine,0,0,0,0,,False
1011754,4,6,1,Castorice,Ice Trailblazer,Tribbie,Hyacine,0,6,0,0,Think Outside the Box,False
1011755,1,2,3,Fugue,Rappa,Lingsha,Ruan Mei,0,0,0,1,,False
1011755,2,2,3,Hysilens,Kafka,Huohuo,Black Swan,0,0,0,0,,False
1011755,3,0,3,Hyacine,Evernight,Castorice,Tribbie,1,0,0,0,,False
1011755,4,4,2,Hyacine,Castorice,Tribbie,Evernight,1,0,0,0,Think Outside the Box,False
1011756,1,4,2,Firefly,Fugue,Ruan Mei,Lingsha,0,0,0,0,,False
1011756,2,4,2,Phainon,Sunday,Cerydra,Aventurine,1,0,0,0,,False
1011756,3,0,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,,False
